FUND ID,NAME,VINTAGE / INCEPTION YEAR,DATE REPORTED,CALLED (%),DPI (%),RVPI (%),NET IRR (%),NET MULTIPLE (X),MEDIAN BENCHMARK NET IRR (%),PREQIN QUARTILE RANK,SOURCE,PE: PRIMARY STRATEGY,PRIMARY REGION FOCUS,LP
110388,Francisco Partners VI,2021,2024-09-30,93.9547595,12.8503776,125.8932257,15.5,1.387436,9.47,2.0,Francisco Partners,Buyout,North America,CALPers
115126,TCV XI,2021,2024-09-30,79.2644444,,101.2475819,0.6,,6.14,3.0,Maine Public Employees' Retirement System,Growth,North America,CALPers
115983,B Capital Global Growth III,2021,2024-06-30,60.86,6.11,92.79,-0.58,0.989,6.14,3.0,New Mexico Educational Retirement Board,Growth,North America,CALPers
118800,Genstar Capital Partners X,2021,2024-03-31,94.34017,0.4521383,103.3212151,2.98,1.0377335,9.47,3.0,Nebraska Investment Council,Buyout,North America,CALPers
118806,Genstar X Opportunities Fund I,2021,2024-09-30,88.5882353,0.5312085,116.3346614,8.5,1.1686587,12.6,3.0,Oregon State Treasury,Co-Investment,North America,CALPers
120401,ICG Strategic Equity Fund IV,2021,2024-06-30,84.7624091,22.4045322,106.3806998,14.8348626,1.2878523,18.62,4.0,New York City Police Pension Fund,Secondaries,North America,CALPers
122057,Butterfly Fund II,2021,2024-03-31,46.7135413,25.4351144,100.7471381,7.62,1.2618225,1.6,2.0,Texas Municipal Retirement System,,North America,CALPers
122741,Mill Point Capital Partners II,2021,2024-06-30,90.70142,49.8272397,103.2424123,38.1,1.5306965,14.255,1.0,Teachers' Retirement System of the State of Illinois,Buyout,North America,CALPers
123424,TA XIV,2021,2024-09-30,95.5,3.1413613,97.8010471,0.5444383,1.0094241,9.47,4.0,Oregon State Treasury,Buyout,North America,CALPers
124095,Hellman & Friedman Capital Partners X,2021,2024-09-30,77.0179368,12.7548304,106.6743559,8.6,1.1942919,9.47,3.0,Hellman & Friedman,Buyout,North America,CALPers
124324,Green Equity Investors CF,2021,2024-09-30,98.0795701,60.6477511,72.421436,14.03,1.3306919,13.06,2.0,Public Employee Retirement System of Idaho,Buyout,North America,CALPers
125143,Insight Partners XII,2021,2024-09-30,86.7346939,0.0,94.1176471,-2.3860635,0.9411765,6.0,3.0,Devon County Council Pension Fund,Growth,Diversified Multi-Regional,CALPers
125596,TPG Tech Adjacencies II,2021,2024-12-31,,,,13,,6.14,1.0,Public Filings - US,Growth,North America,CALPers
126208,Samson Partners,2021,2024-06-30,72.0915245,13.2410865,139.6426465,13,1.5288373,12.6,2.0,CalPERS - California Public Employees' Retirement System,Co-Investment,North America,CALPers
126574,Avance Investment Partners,2021,2024-06-30,43.8322014,3.0611204,121.8284791,11,1.248896,6.14,1.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
127290,TA Select Opportunities Fund II,2021,2024-09-30,82.75,,101.48771,1.03,,14.255,4.0,Los Angeles County Employees' Retirement Association,Buyout,North America,CALPers
127571,PSG V,2021,2024-03-31,75.448787,9.1338208,102.8156437,9.36,1.1194946,6.14,2.0,Washington State Investment Board,Growth,North America,CALPers
127834,Bear Technology Fund,2021,2024-06-30,65.0929,,88.0098782,-4,,6.14,3.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
129275,Carlyle Partners VIII,2021,2024-12-31,,,,10,,9.47,2.0,Public Filings - US,Buyout,North America,CALPers
130730,Insight Partners XII Buyout Annex Fund,2021,2024-06-30,90.5,0.1987425,122.667863,11.3,1.2286661,12.6,3.0,Teacher Retirement System of Texas,Co-Investment,North America,CALPers
131555,Advent Global Technology II,2021,2024-09-30,52.528035,0.0,123.3842239,13.14,1.2338422,13.06,3.0,Public Employee Retirement System of Idaho,Buyout,North America,CALPers
131567,Permira Growth Opportunities II,2021,2024-09-30,37.0017639,7.5328383,79.7496627,,0.872825,15.7598192,4.0,Permira,Growth,Europe,CALPers
131610,Carlyle Asia Partners Growth II,2021,2023-12-31,37.52,0.11,80.95,-23.81,0.8106,-0.7,4.0,School Employees' Retirement System of Ohio,Growth,Asia,CALPers
131867,Trident IX,2021,2024-09-30,66.4091241,1.4253833,124.2175918,19.7,1.2564298,9.47,1.0,Stone Point Capital,Buyout,North America,CALPers
132259,GPE IX TKE Co-Investment,2021,2024-06-30,88.5125,0.0,166.007626,13.7,1.6600763,,,Maine Public Employees' Retirement System,Co-Investment,Europe,CALPers
132618,Patient Square Equity Partners,2021,2024-03-31,57.4952903,1.9701723,113.4636603,12.4,1.1543383,13.06,4.0,Ohio Public Employees' Retirement System,Buyout,North America,CALPers
132627,Coefficient Capital Apex Fund I,2021,2023-12-31,19.966991,0.0,75.1902392,,0.7519024,1.6,4.0,CalPERS - California Public Employees' Retirement System,,North America,CALPers
134684,Proofpoint Co-invest Fund,2021,2023-12-31,100.06376,0.0,133.46922,12.88,1.3346922,,,Orange County Employees' Retirement System,Co-Investment,North America,CALPers
135172,Summit Partners Growth Equity Fund XI,2021,2024-09-30,33.4074832,1.2195699,109.7746914,8.2,1.1099426,6.14,2.0,Minnesota State Board of Investment,Growth,North America,CALPers
136186,New Mountain CAS Continuation Fund,2021,2024-09-30,100.3,27.3,82.1,4.6,1.094,14.255,4.0,New Mountain Capital,Buyout,North America,CALPers
137440,Tiger Global Private Investment Partners XV,2021,2024-06-30,93.0,0.0,69.5926728,-16,0.6959267,1.6,4.0,CalPERS - California Public Employees' Retirement System,,North America,CALPers
138703,Dragoneer Opportunities Fund VI,2021,2024-06-30,39.553898,1.7901801,94.9808234,-3,0.96771,6.14,3.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
149276,Pantheon Global Secondary Fund VII,2021,2024-09-30,40.0704074,0.0,125.2719759,27.7,1.2527198,18.62,2.0,Pantheon,Secondaries,North America,CALPers
152719,Whitney Global Partners,2021,2024-06-30,95.85,0.06,111.5,8,1.1156,15.0,3.0,CalPERS - California Public Employees' Retirement System,Buyout,Europe,CALPers
153195,Bain Capital Insurance Fund,2021,2024-06-30,,,,111.3,,14.255,1.0,New Mexico State Investment Council,Buyout,North America,CALPers
153297,Green Equity Investors CF II,2021,2024-06-30,100.2820869,,156.6314835,20,,13.3,2.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
153441,Crayhill Co-Invest Fund IV,2021,2023-12-31,99.7621753,118.8562364,0.8446214,12.6,1.1970086,12.6,3.0,CalPERS - California Public Employees' Retirement System,Co-Investment,North America,CALPers
101066,Madison Dearborn Capital Partners VIII,2020,2024-09-30,98.4,32.0,92.0,11.8,1.24,11.8,3.0,Madison Dearborn Partners,Buyout,North America,CALPers
102545,Jade Equity Investors,2020,2024-09-30,95.2,21.2796028,147.4178762,20.7,1.6869748,17.46,1.0,Leonard Green & Partners,Buyout,North America,CALPers
102554,EQT IX,2020,2024-06-30,106.2007957,12.2333431,102.2661233,6,1.1449947,12.0,4.0,CalPERS - California Public Employees' Retirement System,Buyout,Europe,CALPers
106298,KKR Asian Fund IV,2020,2024-09-30,52.0,15.0,122.0,16,1.37,12.165,2.0,KKR,Buyout,Asia,CALPers
106380,Insight Partners XI,2020,2024-06-30,97.3,0.649573,153.9557641,13.47,1.5460534,11.755,1.0,Washington State Investment Board,Growth,North America,CALPers
106750,AlpInvest Secondaries Program VII,2020,2024-12-31,,,,15,,18.0,3.0,Public Filings - US,Secondaries,North America,CALPers
107221,HGGC Fund IV,2020,2024-06-30,80.0,20.0,130.0,23,1.5,17.46,2.0,,Buyout,North America,CALPers
110389,New Mountain Partners VI,2020,2024-09-30,96.5,1.2,136.4,18,1.376,11.8,1.0,New Mountain Capital,Buyout,North America,CALPers
110661,Blackstone Core Equity Partners II,2020,2024-12-31,,,,14,,11.8,2.0,Public Filings - US,Buyout,North America,CALPers
111693,Gemspring Capital Fund II,2020,2024-09-30,,,,8.6,,14.3,3.0,Gemspring Capital,Buyout,North America,CALPers
112104,"Clayton, Dubilier & Rice Fund XI",2020,2024-06-30,85.08827,1.4575946,106.9466062,4.4,1.084042,11.8,4.0,Teacher Retirement System of Texas,Buyout,North America,CALPers
112151,Silver Lake Partners VI,2020,2024-09-30,105.533224,10.209725,111.9018121,9.32,1.2211154,11.8,4.0,Public Employee Retirement System of Idaho,Buyout,North America,CALPers
112422,Francisco Partners Agility II,2020,2024-09-30,80.3,12.555808,163.3866193,26.4,1.7594243,14.3,1.0,Francisco Partners,Buyout,North America,CALPers
112812,Cornell Capital Partners II,2020,2023-12-31,61.0,0.0,87.431694,-12.28,0.8743169,17.46,4.0,Illinois State Board of Investment,Buyout,North America,CALPers
113523,Stellex Capital Partners II,2020,2024-09-30,85.7142857,8.3333333,119.4444444,13.1,1.2777778,17.46,3.0,Fairfax Educational Employees' Retirement System,Buyout,North America,CALPers
113891,Vitruvian Investment Partnership IV,2020,2024-09-30,91.3595166,0.9920635,120.8333333,9.5,1.218254,12.0,3.0,Oregon State Treasury,Buyout,Europe,CALPers
114795,K5 Private Investors,2020,2024-09-30,71.0,4.0,127.0,14,1.31,11.8,2.0,K1 Investment Management,Buyout,North America,CALPers
115240,TPG Growth V,2020,2024-12-31,,,,16,,11.755,2.0,Public Filings - US,Growth,North America,CALPers
115798,Berkshire Fund X,2020,2024-06-30,52.575016,3.2082592,107.8056155,7,1.1101387,11.8,4.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
116270,Peak Rock Capital Fund III,2020,2024-09-30,,,,28.7763602,,17.46,1.0,Peak Rock Capital,Buyout,North America,CALPers
117682,SkyKnight Capital Fund III,2020,2024-09-30,,,,31.1,,14.3,1.0,SkyKnight Capital,Buyout,North America,CALPers
119636,EIS Holdco,2020,2024-06-30,98.8887003,183.9884634,2.7774739,10,1.8676594,13.1,2.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
120153,LongRange Capital Fund I,2020,2024-06-30,48.1755777,2.8826786,118.463902,12,1.2134658,14.3,3.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
126419,Top Castle Sidecar VII,2020,2024-06-30,21.9553704,35.9966252,139.5903364,31,1.7558696,11.505,1.0,CalPERS - California Public Employees' Retirement System,Fund of Funds,Europe,CALPers
130347,H&F Arrow 1,2020,2024-06-30,100.19,0.0,221.52,,2.2152,17.2,1.0,San Francisco Employees' Retirement System,Co-Investment,North America,CALPers
173695,Q-Street Capital,2020,2024-06-30,77.4844135,0.0,114.5768271,9,1.1457683,17.2,4.0,CalPERS - California Public Employees' Retirement System,Co-Investment,North America,CALPers
188573,Forecastle,2020,2023-12-31,90.97775,0.6134528,10.2510977,16.6,0.1086455,11.755,3.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
74630,CVC Capital Partners Fund VIII,2020,2024-09-30,82.37,1.69,113.53,,1.1522,12.0,4.0,NJ Division of Investment,Buyout,Europe,CALPers
76280,KKR European Fund V,2020,2024-09-30,94.0,22.0,120.0,12,1.42,12.0,2.0,KKR,Buyout,Europe,CALPers
82971,TPG Partners VIII,2020,2024-12-31,,,,19,,11.8,1.0,Public Filings - US,Buyout,North America,CALPers
90135,Blackstone Capital Partners VIII,2020,2024-12-31,,,,11,,11.8,3.0,Public Filings - US,Buyout,North America,CALPers
91242,CVC Capital Partners Asia Pacific V,2020,2024-09-30,91.0,6.3736264,127.6923077,14.5,1.3406593,13.1,2.0,Oregon State Treasury,Buyout,Asia,CALPers
94026,Lindsay Goldberg - Fund V,2020,2024-09-30,81.92,16.73,126.13,30.15,1.4286,17.46,1.0,Lindsay Goldberg,Buyout,North America,CALPers
95481,Green Equity Investors VIII,2020,2024-09-30,88.6925,9.6381693,147.8056205,11.7,1.5744379,11.8,2.0,Leonard Green & Partners,Buyout,North America,CALPers
98922,Trident VIII,2020,2024-09-30,97.2003765,18.3757486,134.0662557,13.9,1.52442,11.8,2.0,Stone Point Capital,Buyout,North America,CALPers
101180,Resolve Growth Partners Fund I,2019,2024-06-30,88.69,,121.96,8,,13.2946113,3.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
103316,NHC III GCM Co-Investors,2019,2024-06-30,76.7528904,127.040189,108.473127,29,2.3551332,14.1,1.0,CalPERS - California Public Employees' Retirement System,Co-Investment,North America,CALPers
104339,Kingswood Capital Opportunities Fund I,2019,2024-06-30,53.225722,226.2282182,398.5909997,241,6.2481922,28.475,1.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
116633,CalPERS Private Equity Domestic Emerging Managers III,2019,2024-06-30,86.9930635,21.7335312,141.3612863,24,1.6309482,13.8,1.0,CalPERS - California Public Employees' Retirement System,Fund of Funds,North America,CALPers
127846,Silver Lake SL SPV-2,2019,2024-06-30,177.2899792,226.7840118,179.0289351,33,4.0581295,17.6,1.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
65631,TPG Asia VII,2019,2024-12-31,,,,10,,12.01,3.0,Public Filings - US,Buyout,Asia,CALPers
74457,Carlyle Europe Partners V,2019,2024-09-30,,,,4,,12.01,4.0,Public Filings - US,Buyout,Europe,CALPers
74738,TowerBrook Investors V,2019,2024-09-30,109.4825193,19.2792979,120.2353903,15.6,1.3951469,15.5,3.0,TowerBrook,Buyout,North America,CALPers
75456,Bridgepoint Europe VI,2019,2024-09-30,96.3543308,29.0083458,140.2814276,,1.6928977,12.01,2.0,West Yorkshire Pension Fund,Buyout,Europe,CALPers
79300,Vista Equity Partners Fund VII,2019,2024-09-30,96.34,10.2553457,110.1723064,5.5,1.2042765,17.6,4.0,Oregon State Treasury,Buyout,North America,CALPers
82059,Hellman & Friedman Capital Partners IX,2019,2024-09-30,100.6292949,14.7735063,139.4558188,13.7,1.5422933,17.6,2.0,Hellman & Friedman,Buyout,North America,CALPers
83328,"Welsh, Carson, Anderson & Stowe XIII",2019,2024-09-30,98.6602304,43.196161,102.3187321,18.1,1.4551489,15.5,2.0,Minnesota State Board of Investment,Buyout,North America,CALPers
84473,PAG Asia III,2019,2024-06-30,93.0306261,19.4345782,104.8932313,8,1.2432781,12.01,4.0,CalPERS - California Public Employees' Retirement System,Buyout,Asia,CALPers
84852,TCV X,2019,2024-09-30,84.4511111,45.1780123,183.072389,23,2.282504,13.2946113,1.0,Maine Public Employees' Retirement System,Growth,North America,CALPers
86021,HPH II Investments Master Fund,2019,2024-09-30,95.1508069,19.2869888,137.0843398,15.5,1.5637133,16.79,3.0,WM Partners,Buyout,North America,CALPers
87658,ASF VIII,2019,2024-09-30,69.7967145,29.4155704,114.308267,16.1,1.4372384,21.44,3.0,Ardian,Secondaries,Europe,CALPers
88620,Triton Fund V,2019,2024-12-31,70.0,40.0,144.0,18.6,1.84,12.01,1.0,,Buyout,Europe,CALPers
88979,Permira VII,2019,2024-09-30,92.981404,4.0168119,124.073194,8,1.2809001,12.01,3.0,Permira,Buyout,Europe,CALPers
89446,TPG Healthcare Partners,2019,2024-12-31,,,,15,,15.5,3.0,Public Filings - US,Buyout,North America,CALPers
94749,Advent Global Private Equity IX,2019,2024-09-30,93.5063896,19.7791729,128.1216923,13.5,1.4790087,17.6,3.0,Minnesota State Board of Investment,Buyout,North America,CALPers
96303,TPG Golden Bear Partners,2019,2024-06-30,97.8806802,17.2891206,143.7261894,17,1.6101531,14.1,2.0,CalPERS - California Public Employees' Retirement System,Co-Investment,North America,CALPers
97043,Vistria Fund III,2019,2024-06-30,94.183044,0.0,127.3230215,8,1.2732302,16.79,4.0,Maryland State Retirement and Pension System,Buyout,North America,CALPers
97800,Summit Partners Growth Equity Fund X,2019,2024-09-30,95.3644233,23.5876244,120.6830283,14.3,1.4427065,13.2946113,2.0,Minnesota State Board of Investment,Growth,North America,CALPers
101424,Grandval II,2018,2024-06-30,68.77,,160.06,17,,20.6,3.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
130349,H&F Spock 1,2018,2024-09-30,100.0,,90.2209183,-9.78,,10.995,4.0,Los Angeles County Employees' Retirement Association,Co-Investment,North America,CALPers
62792,CVC Capital Partners Fund VII,2018,2024-09-30,168.625,87.8972078,70.1494935,20.7,1.580467,16.7420739,2.0,Maine Public Employees' Retirement System,Buyout,Europe,CALPers
64439,Aldrich Capital Partners Fund I,2018,2024-06-30,98.804308,0.0,229.1262098,22.23,2.2912621,20.6,2.0,State of Connecticut Retirement Plans and Trust Funds,Growth,North America,CALPers
64940,Apollo Investment Fund IX,2018,2024-12-31,,,,18,,13.3,1.0,Public Filings - US,Buyout,North America,CALPers
67514,Onex Partners V,2018,2024-09-30,94.7977778,18.7064863,121.5757519,12.6,1.4028224,13.3,4.0,Maine Public Employees' Retirement System,Buyout,North America,CALPers
67954,Silver Lake Partners V,2018,2024-09-30,102.4913244,60.2456058,102.5024759,13.2,1.6274808,13.3,2.0,Minnesota State Board of Investment,Buyout,North America,CALPers
68787,Palladium Equity Partners V,2018,2024-09-30,84.1,60.3,110.7,15.1,1.71,15.6,2.0,Palladium Equity Partners,Buyout,North America,CALPers
69785,Insight Partners X,2018,2024-06-30,104.7234872,78.4643676,193.9166327,25,2.72381,20.6,1.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
73410,Tailwind Capital Partners III,2018,2024-06-30,102.8060435,59.7304374,95.3290037,17.79,1.5505944,15.6,2.0,Washington State Investment Board,Buyout,North America,CALPers
73452,Permira Growth Opportunities I,2018,2024-09-30,96.2766535,25.9731585,98.9393116,8.3,1.2491247,17.55,3.0,Permira,Growth,Europe,CALPers
73492,TPG Growth IV,2018,2024-12-31,,,,15,,20.6,4.0,Public Filings - US,Growth,North America,CALPers
74446,Carlyle Partners VII,2018,2024-12-31,,,,8,,13.3,4.0,Public Filings - US,Buyout,North America,CALPers
78038,Siris Partners IV,2018,2024-09-30,111.10152,28.0293915,106.6434195,9.99,1.3467281,15.6,3.0,Los Angeles County Employees' Retirement Association,Buyout,North America,CALPers
78243,Reverence Capital Partners Opportunities Fund II,2018,2024-06-30,80.5223181,30.8745556,184.6836294,22,2.1555818,17.45,1.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
78745,Resurgens Technology Partners,2018,2024-06-30,96.8061836,105.4396296,157.2386622,33,2.6267829,20.6,1.0,CalPERS - California Public Employees' Retirement System,Growth,North America,CALPers
96982,New Heritage Capital Fund III,2018,2024-06-30,80.0684477,123.1856449,79.36298,28,2.0254862,25.235,2.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,CALPers
53803,Ares Corporate Opportunities Fund V,2017,2024-12-31,,,,61,,19.5,1.0,Public Filings - US,Buyout,North America,CALPers
62376,CVC Strategic Opportunities - CalPERS,2017,2024-06-30,105.87,54.29,119.92,12,1.7421,18.79,3.0,CalPERS - California Public Employees' Retirement System,Buyout,Europe,CALPers
65034,Trident VII,2017,2024-09-30,119.7701884,82.967259,129.5517901,19,2.1251905,19.5,2.0,Stone Point Capital,Buyout,North America,CALPers
65619,Clayton Dubilier & Rice X,2017,2024-06-30,113.2039163,136.3708885,93.1835046,33.3,2.2955439,19.5,1.0,Teacher Retirement System of Texas,Buyout,North America,CALPers
65765,The Rise Fund,2017,2024-12-31,,,,11,,17.45,4.0,Public Filings - US,Growth,North America,CALPers
65807,Butterfly Fund I,2017,2024-06-30,102.4926013,19.9132423,115.0867579,6.7,1.35,14.35,4.0,Indiana Public Retirement System,,North America,CALPers
66534,Gemspring Capital Fund I,2017,2024-09-30,,,,62.7,,20.745,1.0,Gemspring Capital,Buyout,North America,CALPers
67558,Vistria Fund II,2017,2024-06-30,117.3152253,118.962647,93.462299,27.13,2.1242495,17.7,1.0,Maryland State Retirement and Pension System,Buyout,North America,CALPers
